,CustomerID,InvoiceDate,recency,Frequency,Monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,RFM_Segment,customer_segment
1230,14015.0,2011-10-18 10:02:00,52,20,917.34,49.01,28.97,28.97,3.2,Low Value,At Risk Customers
1231,14016.0,2011-07-01 11:29:00,161,161,4341.21,22.64,85.99,85.99,7.65,High Value,Potential Loyalists
1232,14019.0,2011-10-24 10:13:00,46,66,1421.61,52.1,63.78,63.78,6.2,Mid Value,Can't Lose
1233,14020.0,2011-11-23 09:22:00,16,39,642.8,76.96,48.43,48.43,5.27,Mid Value,Can't Lose
1234,14021.0,2011-07-07 15:46:00,154,22,631.9,23.71,31.59,31.59,3.04,Low Value,At Risk Customers
1235,14022.0,2011-04-28 14:39:00,224,28,440.0,14.54,38.35,38.35,3.48,Mid Value,At Risk Customers
1236,14023.0,2011-12-02 13:58:00,6,31,584.07,89.79,42.12,42.12,4.93,Mid Value,At Risk Customers
1237,14024.0,2011-08-10 11:30:00,121,16,327.7,28.22,23.6,23.6,2.43,Low Value,At Risk Customers
1238,14027.0,2011-10-10 09:01:00,60,6,104.82,44.95,7.77,7.77,1.33,Low Value,Lost
1239,14029.0,2011-10-07 14:46:00,62,15,467.66,44.49,22.16,22.16,2.55,Low Value,At Risk Customers
1240,14030.0,2011-11-21 16:48:00,17,243,2360.09,75.54,92.27,92.27,8.98,High Value,Potential Loyalists
1241,14031.0,2011-12-02 17:13:00,6,250,17286.86,89.79,92.5,92.5,9.21,High Value,Champions
1242,14032.0,2011-12-07 15:23:00,1,143,2975.59,97.92,83.68,83.68,8.58,High Value,Potential Loyalists
1243,14034.0,2011-11-17 14:02:00,21,89,651.82,71.37,71.94,71.94,7.19,High Value,Potential Loyalists
1244,14035.0,2011-11-11 10:03:00,28,66,1428.02,64.28,63.78,63.78,6.39,Mid Value,Can't Lose
1245,14036.0,2011-02-28 09:26:00,284,38,626.65,7.41,47.63,47.63,4.16,Mid Value,At Risk Customers
1246,14037.0,2011-06-16 13:57:00,175,28,147.2,20.72,38.35,38.35,3.57,Mid Value,At Risk Customers
1247,14038.0,2011-09-22 13:37:00,77,92,1560.38,37.54,72.8,72.8,6.75,High Value,Can't Lose
1248,14039.0,2011-11-06 13:48:00,32,6,152.2,60.27,7.77,7.77,1.56,Low Value,Lost
1249,14040.0,2011-10-30 12:42:00,40,235,3614.92,55.39,91.77,91.77,8.63,High Value,Potential Loyalists
1250,14041.0,2011-03-18 13:25:00,265,21,141.41,9.7,30.35,30.35,2.73,Low Value,At Risk Customers
1251,14044.0,2011-11-13 12:05:00,26,209,652.82,65.69,90.17,90.17,8.65,High Value,Potential Loyalists
1252,14045.0,2011-08-22 15:27:00,108,6,1659.75,30.2,7.77,7.77,1.11,Low Value,Lost
1253,14046.0,2011-02-28 14:48:00,283,14,154.99,7.5,20.65,20.65,1.87,Low Value,Lost
1254,14047.0,2011-12-01 11:43:00,8,32,1308.61,86.75,43.01,43.01,4.96,Mid Value,At Risk Customers
1255,14048.0,2011-02-07 14:53:00,304,85,409.93,5.81,70.55,70.55,6.08,Mid Value,Can't Lose
1256,14049.0,2011-11-23 12:20:00,16,488,5681.72,76.96,98.11,98.11,9.49,High Value,Champions
1257,14050.0,2011-11-08 10:00:00,31,54,746.36,61.18,58.11,58.11,5.86,Mid Value,Can't Lose
1258,14051.0,2011-12-09 10:20:00,0,210,15610.39,100.0,90.24,90.24,9.17,High Value,Champions
1259,14052.0,2011-11-20 12:30:00,19,56,225.36,73.07,59.0,59.0,6.11,Mid Value,Can't Lose
1260,14053.0,2011-08-07 14:27:00,123,4,260.25,27.94,4.71,4.71,0.82,Low Value,Lost
1261,14054.0,2011-10-05 15:49:00,64,6,92.46,43.08,7.77,7.77,1.31,Low Value,Lost
1262,14055.0,2011-08-25 15:04:00,105,10,725.64,31.06,14.35,14.35,1.69,Low Value,Lost
1263,14056.0,2011-12-08 13:36:00,0,1106,8214.65,100.0,99.61,99.61,9.97,High Value,Champions
1264,14057.0,2011-11-16 10:32:00,23,284,6217.96,68.68,93.94,93.94,9.02,High Value,Champions
1265,14059.0,2011-03-18 10:06:00,266,8,183.6,9.5,10.96,10.96,1.07,Low Value,Lost
1266,14060.0,2011-12-05 12:29:00,4,202,6140.42,91.52,89.69,89.69,9.0,High Value,Champions
1267,14062.0,2011-11-30 10:04:00,9,111,10464.85,85.12,77.92,77.92,7.9,High Value,Potential Loyalists
1268,14064.0,2011-11-10 13:14:00,28,80,1353.74,64.28,69.0,69.0,6.83,High Value,Can't Lose
1269,14066.0,2011-03-18 12:21:00,266,7,152.55,9.5,9.38,9.38,0.94,Low Value,Lost
1270,14067.0,2011-10-07 10:21:00,63,52,374.7,43.9,56.82,56.82,5.49,Mid Value,Can't Lose
1271,14068.0,2011-01-23 16:02:00,319,24,265.85,4.19,33.82,33.82,2.94,Low Value,At Risk Customers
1272,14071.0,2011-12-06 12:27:00,3,324,1438.82,93.55,95.31,95.31,9.5,High Value,Champions
1273,14073.0,2011-11-07 15:49:00,31,13,151.04,61.18,19.2,19.2,2.55,Low Value,At Risk Customers
1274,14075.0,2011-12-05 08:38:00,4,43,942.26,91.52,51.43,51.43,5.74,Mid Value,Can't Lose
1275,14076.0,2011-08-02 15:19:00,128,46,122.47,27.16,53.39,53.39,4.95,Mid Value,At Risk Customers
1276,14077.0,2011-10-30 12:35:00,40,42,499.42,55.39,50.67,50.67,5.14,Mid Value,Can't Lose
1277,14078.0,2011-08-30 12:16:00,101,65,1049.37,31.5,63.42,63.42,5.86,Mid Value,Can't Lose
1278,14079.0,2011-08-07 12:10:00,124,12,375.1,27.87,17.72,17.72,1.92,Low Value,Lost
1279,14080.0,2011-11-07 11:09:00,32,4,45.6,60.27,4.71,4.71,1.3,Low Value,Lost
1280,14081.0,2011-02-10 16:17:00,301,153,934.52,6.14,84.99,84.99,7.32,High Value,Potential Loyalists
1281,14082.0,2010-12-10 11:02:00,364,29,182.25,1.71,39.8,39.8,3.41,Low Value,At Risk Customers
1282,14083.0,2011-12-05 13:14:00,3,181,1018.43,93.55,88.02,88.02,8.88,High Value,Potential Loyalists
1283,14085.0,2011-12-07 13:46:00,1,450,4448.54,97.92,97.63,97.63,9.77,High Value,Champions
1284,14087.0,2011-12-07 12:41:00,2,69,194.42,95.88,65.0,65.0,6.96,High Value,Can't Lose
1285,14088.0,2011-11-29 16:16:00,9,589,50491.81,85.12,98.76,98.76,9.67,High Value,Champions
1286,14089.0,2011-10-14 10:38:00,56,14,161.0,47.47,20.65,20.65,2.47,Low Value,At Risk Customers
1287,14090.0,2011-01-19 10:51:00,324,1,76.32,3.86,0.84,0.84,0.13,Low Value,Lost
1288,14092.0,2011-12-02 12:13:00,7,214,4076.91,88.41,90.59,90.59,9.03,High Value,Champions
1289,14093.0,2011-11-27 16:27:00,11,105,442.85,81.91,76.46,76.46,7.73,High Value,Potential Loyalists
1290,14096.0,2011-12-05 17:17:00,3,5111,65164.79,93.55,99.95,99.95,9.9,High Value,Champions
1291,14098.0,2011-11-03 10:13:00,36,21,147.35,57.91,30.35,30.35,3.45,Mid Value,At Risk Customers
1292,14099.0,2011-11-23 13:53:00,15,250,3104.17,78.42,92.5,92.5,9.04,High Value,Champions
1293,14100.0,2011-07-25 11:01:00,137,26,194.9,25.76,36.0,36.0,3.45,Mid Value,At Risk Customers
1294,14101.0,2011-09-27 12:28:00,73,35,5976.79,39.1,45.54,45.54,4.46,Mid Value,At Risk Customers
1295,14102.0,2011-12-04 15:38:00,4,79,1360.28,91.52,68.73,68.73,7.21,High Value,Potential Loyalists
1296,14104.0,2011-07-08 12:50:00,154,21,216.21,23.71,30.35,30.35,2.94,Low Value,At Risk Customers
1297,14105.0,2011-04-14 17:58:00,238,74,1266.23,13.08,66.93,66.93,5.89,Mid Value,Can't Lose
1298,14107.0,2011-10-19 12:12:00,51,123,2703.23,49.71,80.27,80.27,7.57,High Value,Potential Loyalists
1299,14108.0,2011-11-09 10:41:00,30,34,597.91,62.14,44.63,44.63,4.73,Mid Value,At Risk Customers
1300,14109.0,2011-09-28 10:18:00,72,9,144.2,39.61,12.61,12.61,1.67,Low Value,Lost
1301,14110.0,2011-12-06 12:26:00,3,156,5683.15,93.55,85.39,85.39,8.66,High Value,Potential Loyalists
1302,14111.0,2011-11-25 13:44:00,13,10,692.85,80.67,14.35,14.35,2.43,Low Value,At Risk Customers
1303,14112.0,2011-11-17 12:30:00,22,160,2915.15,69.95,85.88,85.88,8.35,High Value,Potential Loyalists
1304,14113.0,2011-12-06 12:18:00,3,34,1840.42,93.55,44.63,44.63,5.2,Mid Value,Can't Lose
1305,14114.0,2011-03-11 09:42:00,273,15,386.53,8.79,22.16,22.16,2.02,Low Value,At Risk Customers
1306,14116.0,2011-11-20 10:29:00,19,72,1382.74,73.07,66.22,66.22,6.73,High Value,Can't Lose
1307,14117.0,2011-07-19 09:49:00,143,3,90.0,25.03,3.53,3.53,0.68,Low Value,Lost
1308,14121.0,2011-12-06 12:19:00,3,159,2780.15,93.55,85.75,85.75,8.69,High Value,Potential Loyalists
1309,14124.0,2011-09-16 13:32:00,83,5,419.58,35.63,6.1,6.1,1.05,Low Value,Lost
1310,14125.0,2011-11-29 12:47:00,10,167,2740.43,83.4,86.76,86.76,8.63,High Value,Potential Loyalists
1311,14126.0,2011-12-02 11:45:00,7,15,706.13,88.41,22.16,22.16,3.21,Low Value,At Risk Customers
1312,14127.0,2011-08-09 10:49:00,122,44,709.71,28.06,52.02,52.02,4.84,Mid Value,At Risk Customers
1313,14128.0,2011-10-10 12:00:00,60,46,637.5,44.95,53.39,53.39,5.21,Mid Value,Can't Lose
1314,14129.0,2011-12-08 11:02:00,1,52,1123.86,97.92,56.82,56.82,6.3,Mid Value,Can't Lose
1315,14130.0,2011-01-24 16:05:00,318,67,483.86,4.33,64.2,64.2,5.52,Mid Value,Can't Lose
1316,14132.0,2011-12-07 13:35:00,1,200,3586.03,97.92,89.5,89.5,9.08,High Value,Champions
1317,14133.0,2011-08-02 11:34:00,129,28,605.64,26.97,38.35,38.35,3.66,Mid Value,At Risk Customers
1318,14135.0,2011-12-08 11:38:00,1,134,4690.31,97.92,82.27,82.27,8.46,High Value,Potential Loyalists
1319,14138.0,2011-12-08 12:44:00,1,47,982.38,97.92,54.14,54.14,6.07,Mid Value,Can't Lose
1320,14139.0,2011-10-24 13:34:00,45,26,415.82,52.63,36.0,36.0,3.85,Mid Value,At Risk Customers
1321,14140.0,2011-12-06 09:05:00,3,66,935.05,93.55,63.78,63.78,6.82,High Value,Can't Lose
1322,14141.0,2011-12-07 09:53:00,2,40,915.13,95.88,49.18,49.18,5.62,Mid Value,Can't Lose
1323,14142.0,2010-12-01 16:33:00,372,22,311.81,0.4,31.59,31.59,2.69,Low Value,At Risk Customers
1324,14143.0,2011-07-29 09:48:00,133,7,115.8,26.38,9.38,9.38,1.19,Low Value,Lost
1325,14145.0,2011-10-24 12:10:00,46,11,3742.2,52.1,16.1,16.1,2.15,Low Value,At Risk Customers
1326,14146.0,2011-12-01 10:18:00,8,210,4191.0,86.75,90.24,90.24,8.97,High Value,Potential Loyalists
1327,14147.0,2011-09-22 18:10:00,77,5,483.4,37.54,6.1,6.1,1.08,Low Value,Lost
1328,14148.0,2011-04-20 12:02:00,233,3,157.2,13.75,3.53,3.53,0.51,Low Value,Lost
1329,14149.0,2011-05-03 09:44:00,220,28,446.62,14.68,38.35,38.35,3.48,Mid Value,At Risk Customers
1330,14150.0,2011-11-04 10:05:00,35,26,658.64,58.64,36.0,36.0,3.94,Mid Value,At Risk Customers
1331,14152.0,2011-09-25 12:54:00,74,49,621.29,38.5,55.3,55.3,5.28,Mid Value,Can't Lose
1332,14154.0,2011-04-14 16:26:00,238,52,1345.62,13.08,56.82,56.82,5.03,Mid Value,Can't Lose
1333,14155.0,2011-03-18 14:13:00,265,6,118.75,9.7,7.77,7.77,0.81,Low Value,Lost
1334,14156.0,2011-11-30 10:54:00,9,1400,117379.63,85.12,99.75,99.75,9.76,High Value,Champions
1335,14157.0,2011-11-20 11:32:00,19,48,432.88,73.07,54.82,54.82,5.76,Mid Value,Can't Lose
1336,14158.0,2011-10-30 15:08:00,39,41,507.66,55.99,49.88,49.88,5.08,Mid Value,Can't Lose
1337,14159.0,2011-11-20 12:36:00,19,1204,4693.01,73.07,99.7,99.7,9.57,High Value,Champions
1338,14161.0,2011-05-08 11:41:00,215,108,1110.52,15.51,77.13,77.13,6.79,High Value,Can't Lose
1339,14162.0,2011-06-19 11:36:00,173,25,289.36,20.94,34.87,34.87,3.28,Low Value,At Risk Customers
1340,14163.0,2011-09-13 15:18:00,86,52,2445.91,34.71,56.82,56.82,5.35,Mid Value,Can't Lose
1341,14164.0,2011-09-30 12:24:00,70,29,1631.77,40.87,39.8,39.8,4.0,Mid Value,At Risk Customers
1342,14165.0,2011-03-09 12:39:00,275,25,122.54,8.51,34.87,34.87,3.09,Low Value,At Risk Customers
1343,14167.0,2011-10-31 14:29:00,38,52,574.84,56.7,56.82,56.82,5.68,Mid Value,Can't Lose
1344,14171.0,2011-09-02 16:43:00,97,58,363.79,32.15,59.98,59.98,5.58,Mid Value,Can't Lose
1345,14173.0,2011-11-29 11:54:00,10,29,450.84,83.4,39.8,39.8,4.63,Mid Value,At Risk Customers
1346,14174.0,2011-11-06 13:17:00,32,26,134.46,60.27,36.0,36.0,3.96,Mid Value,At Risk Customers
1347,14175.0,2011-10-11 11:55:00,59,149,3222.3,45.62,84.51,84.51,7.87,High Value,Potential Loyalists
1348,14176.0,2011-02-15 13:12:00,296,31,576.9,6.49,42.12,42.12,3.68,Mid Value,At Risk Customers
1349,14177.0,2011-09-14 15:11:00,85,42,559.41,35.0,50.67,50.67,4.83,Mid Value,At Risk Customers
1350,14178.0,2011-12-01 12:01:00,8,327,1620.93,86.75,95.37,95.37,9.41,High Value,Champions
1351,14179.0,2011-10-30 12:07:00,40,165,719.78,55.39,86.4,86.4,8.18,High Value,Potential Loyalists
1352,14180.0,2011-11-29 10:56:00,10,240,4748.52,83.4,92.13,92.13,9.08,High Value,Champions
1353,14184.0,2011-10-04 12:43:00,66,24,452.89,42.02,33.82,33.82,3.51,Mid Value,At Risk Customers
1354,14185.0,2011-01-12 13:52:00,330,3,197.65,3.45,3.53,3.53,0.35,Low Value,Lost
1355,14188.0,2011-11-09 12:45:00,30,65,2054.36,62.14,63.42,63.42,6.32,Mid Value,Can't Lose
1356,14189.0,2011-12-07 15:55:00,1,265,4654.08,97.92,93.1,93.1,9.38,High Value,Champions
1357,14191.0,2011-12-08 09:23:00,1,259,4684.76,97.92,92.9,92.9,9.37,High Value,Champions
1358,14193.0,2011-10-03 09:34:00,67,42,853.39,41.68,50.67,50.67,4.93,Mid Value,At Risk Customers
1359,14194.0,2011-12-05 10:38:00,4,579,11349.52,91.52,98.71,98.71,9.76,High Value,Champions
1360,14195.0,2011-05-22 10:29:00,201,7,1012.0,17.14,9.38,9.38,1.05,Low Value,Lost
1361,14196.0,2011-08-25 10:25:00,106,6,335.52,30.71,7.77,7.77,1.12,Low Value,Lost
1362,14198.0,2011-11-21 16:35:00,17,39,701.4,75.54,48.43,48.43,5.25,Mid Value,Can't Lose
1363,14199.0,2011-05-05 13:44:00,217,2,185.4,15.2,2.28,2.28,0.42,Low Value,Lost
1364,14201.0,2011-10-10 13:27:00,59,37,747.44,45.62,46.88,46.88,4.67,Mid Value,At Risk Customers
1365,14204.0,2011-12-07 13:38:00,1,44,161.03,97.92,52.02,52.02,5.89,Mid Value,Can't Lose
1366,14205.0,2011-11-23 10:55:00,16,24,466.7,76.96,33.82,33.82,4.03,Mid Value,At Risk Customers
1367,14206.0,2011-04-14 16:38:00,238,20,328.16,13.08,28.97,28.97,2.66,Low Value,At Risk Customers
1368,14208.0,2011-09-06 12:48:00,94,10,151.74,32.8,14.35,14.35,1.71,Low Value,Lost
1369,14209.0,2011-11-29 10:18:00,10,87,2073.43,83.4,71.34,71.34,7.32,High Value,Potential Loyalists
1370,14210.0,2011-08-26 12:36:00,105,102,1905.84,31.06,75.64,75.64,6.9,High Value,Can't Lose
1371,14211.0,2011-10-17 13:23:00,52,112,2241.1,49.01,78.16,78.16,7.38,High Value,Potential Loyalists
1372,14212.0,2011-09-11 12:45:00,89,9,1070.48,33.87,12.61,12.61,1.58,Low Value,Lost
1373,14214.0,2011-11-09 10:31:00,30,67,1004.38,62.14,64.2,64.2,6.39,Mid Value,Can't Lose
1374,14215.0,2011-11-28 12:19:00,11,108,1789.72,81.91,77.13,77.13,7.78,High Value,Potential Loyalists
1375,14216.0,2011-12-06 14:56:00,2,59,1839.3,95.88,60.47,60.47,6.58,High Value,Can't Lose
1376,14217.0,2011-12-08 11:53:00,1,100,2004.98,97.92,74.99,74.99,7.84,High Value,Potential Loyalists
1377,14218.0,2011-10-28 10:00:00,42,12,169.48,54.59,17.72,17.72,2.33,Low Value,At Risk Customers
1378,14219.0,2011-12-05 16:23:00,3,7,89.94,93.55,9.38,9.38,2.2,Low Value,At Risk Customers
1379,14220.0,2011-04-06 13:23:00,246,21,632.4,11.97,30.35,30.35,2.76,Low Value,At Risk Customers
1380,14221.0,2011-10-28 13:42:00,41,193,3432.8,55.05,88.88,88.88,8.38,High Value,Potential Loyalists
1381,14222.0,2011-06-15 16:42:00,176,41,683.17,20.56,49.88,49.88,4.55,Mid Value,At Risk Customers
1382,14223.0,2011-09-08 13:38:00,91,60,991.13,33.52,61.0,61.0,5.69,Mid Value,Can't Lose
1383,14224.0,2011-08-21 13:24:00,109,118,1050.12,30.01,79.47,79.47,7.2,High Value,Potential Loyalists
1384,14226.0,2011-11-11 11:34:00,28,67,2232.19,64.28,64.2,64.2,6.42,Mid Value,Can't Lose
1385,14227.0,2011-11-13 15:48:00,25,175,3350.96,66.42,87.47,87.47,8.43,High Value,Potential Loyalists
1386,14229.0,2011-10-19 10:04:00,51,40,1547.2,49.71,49.18,49.18,4.93,Mid Value,At Risk Customers
1387,14231.0,2011-06-09 11:05:00,183,50,925.71,19.72,55.77,55.77,5.04,Mid Value,Can't Lose
1388,14232.0,2011-10-28 11:09:00,42,115,2048.07,54.59,78.72,78.72,7.51,High Value,Potential Loyalists
1389,14233.0,2011-10-21 15:54:00,48,35,1462.72,51.68,45.54,45.54,4.65,Mid Value,At Risk Customers
1390,14234.0,2011-11-17 17:53:00,21,159,775.46,71.37,85.75,85.75,8.36,High Value,Potential Loyalists
1391,14235.0,2011-09-25 14:37:00,74,79,3144.86,38.5,68.73,68.73,6.42,Mid Value,Can't Lose
1392,14236.0,2011-09-20 09:13:00,80,15,490.86,36.29,22.16,22.16,2.43,Low Value,At Risk Customers
1393,14237.0,2010-12-01 13:20:00,372,9,161.0,0.4,12.61,12.61,1.08,Low Value,Lost
1394,14238.0,2011-01-17 14:40:00,325,8,146.85,3.75,10.96,10.96,0.99,Low Value,Lost
1395,14239.0,2011-10-27 14:40:00,42,112,2380.85,54.59,78.16,78.16,7.46,High Value,Potential Loyalists
1396,14240.0,2011-11-09 13:45:00,29,42,890.34,63.15,50.67,50.67,5.25,Mid Value,Can't Lose
1397,14241.0,2011-06-09 11:46:00,183,10,213.7,19.72,14.35,14.35,1.52,Low Value,Lost
1398,14242.0,2011-04-19 11:46:00,234,16,280.55,13.6,23.6,23.6,2.21,Low Value,At Risk Customers
1399,14243.0,2011-12-01 11:12:00,8,141,2588.77,86.75,83.33,83.33,8.38,High Value,Potential Loyalists
1400,14245.0,2011-05-04 08:40:00,219,108,1693.45,14.73,77.13,77.13,6.78,High Value,Can't Lose
1401,14246.0,2011-08-21 11:50:00,110,75,1474.06,29.91,67.24,67.24,6.16,Mid Value,Can't Lose
1402,14247.0,2011-03-06 15:21:00,277,20,136.77,8.22,28.97,28.97,2.59,Low Value,At Risk Customers
1403,14248.0,2011-01-25 14:45:00,317,8,302.58,4.47,10.96,10.96,1.0,Low Value,Lost
1404,14250.0,2011-12-02 14:30:00,6,111,1904.05,89.79,77.92,77.92,7.97,High Value,Potential Loyalists
1405,14251.0,2011-12-08 08:32:00,1,78,2879.7,97.92,68.35,68.35,7.28,High Value,Potential Loyalists
1406,14256.0,2011-03-24 13:17:00,259,53,969.06,10.67,57.5,57.5,5.05,Mid Value,Can't Lose
1407,14257.0,2011-10-06 16:54:00,63,106,3099.72,43.9,76.7,76.7,7.18,High Value,Potential Loyalists
1408,14258.0,2011-11-30 15:27:00,8,111,12669.98,86.75,77.92,77.92,7.92,High Value,Potential Loyalists
1409,14259.0,2011-07-21 10:44:00,141,5,120.0,25.31,6.1,6.1,0.9,Low Value,Lost
1410,14261.0,2011-10-20 10:04:00,50,52,1163.45,50.44,56.82,56.82,5.59,Mid Value,Can't Lose
1411,14262.0,2011-12-01 14:17:00,7,143,2618.23,88.41,83.68,83.68,8.44,High Value,Potential Loyalists
1412,14264.0,2011-07-08 10:20:00,154,17,333.97,23.71,24.93,24.93,2.47,Low Value,At Risk Customers
1413,14265.0,2011-08-22 13:32:00,108,31,530.18,30.2,42.12,42.12,4.03,Mid Value,At Risk Customers
1414,14267.0,2011-06-30 10:09:00,162,55,1516.24,22.48,58.62,58.62,5.32,Mid Value,Can't Lose
1415,14270.0,2011-01-12 09:33:00,331,29,492.65,3.34,39.8,39.8,3.43,Low Value,At Risk Customers
1416,14271.0,2011-04-28 12:47:00,225,10,112.32,14.43,14.35,14.35,1.44,Low Value,Lost
1417,14272.0,2011-09-27 10:08:00,73,33,437.96,39.1,43.79,43.79,4.31,Mid Value,At Risk Customers
1418,14273.0,2011-10-19 13:20:00,50,29,559.97,50.44,39.8,39.8,4.14,Mid Value,At Risk Customers
1419,14276.0,2011-09-02 09:45:00,98,64,1119.74,31.98,63.08,63.08,5.84,Mid Value,Can't Lose
1420,14277.0,2011-11-24 15:01:00,14,225,4216.2,79.8,91.29,91.29,8.96,High Value,Potential Loyalists
1421,14280.0,2011-05-27 10:37:00,196,8,134.04,17.89,10.96,10.96,1.2,Low Value,Lost
1422,14282.0,2011-12-06 17:04:00,2,156,3729.34,95.88,85.39,85.39,8.7,High Value,Potential Loyalists
1423,14284.0,2011-11-09 08:11:00,30,32,595.25,62.14,43.01,43.01,4.59,Mid Value,At Risk Customers
1424,14285.0,2011-11-18 14:50:00,20,27,1910.01,72.43,37.09,37.09,4.24,Mid Value,At Risk Customers
1425,14286.0,2011-11-16 10:34:00,23,280,4628.75,68.68,93.82,93.82,9.01,High Value,Champions
1426,14287.0,2011-12-01 13:25:00,7,9,176.63,88.41,12.61,12.61,2.4,Low Value,At Risk Customers
1427,14288.0,2011-05-10 13:22:00,212,16,426.6,15.91,23.6,23.6,2.24,Low Value,At Risk Customers
1428,14289.0,2011-12-01 11:44:00,8,47,911.26,86.75,54.14,54.14,5.9,Mid Value,Can't Lose
1429,14290.0,2011-11-28 14:02:00,10,101,2314.65,83.4,75.31,75.31,7.65,High Value,Potential Loyalists
1430,14291.0,2011-12-08 10:26:00,1,237,3883.25,97.92,91.98,91.98,9.29,High Value,Champions
1431,14292.0,2011-12-02 11:50:00,7,100,4871.93,88.41,74.99,74.99,7.7,High Value,Potential Loyalists
1432,14293.0,2011-12-06 15:17:00,2,61,1046.56,95.88,61.51,61.51,6.67,High Value,Can't Lose
1433,14295.0,2011-10-30 15:50:00,39,5,166.2,55.99,6.1,6.1,1.36,Low Value,Lost
1434,14297.0,2011-11-22 09:06:00,17,62,1305.33,75.54,61.97,61.97,6.4,Mid Value,Can't Lose
1435,14298.0,2011-12-01 13:12:00,7,1637,51527.3,88.41,99.79,99.79,9.81,High Value,Champions
1436,14299.0,2011-12-01 16:05:00,7,143,3965.62,88.41,83.68,83.68,8.44,High Value,Potential Loyalists
1437,14300.0,2011-11-21 08:57:00,18,3,43.2,74.12,3.53,3.53,1.41,Low Value,Lost
1438,14301.0,2011-08-14 15:33:00,116,13,640.14,28.84,19.2,19.2,2.06,Low Value,At Risk Customers
1439,14304.0,2011-05-01 11:50:00,222,17,383.45,14.62,24.93,24.93,2.34,Low Value,At Risk Customers
1440,14305.0,2011-09-29 15:29:00,70,105,1858.96,40.87,76.46,76.46,7.11,High Value,Potential Loyalists
1441,14306.0,2011-10-19 13:23:00,50,33,2093.32,50.44,43.79,43.79,4.48,Mid Value,At Risk Customers
1442,14307.0,2011-09-12 09:38:00,88,180,2995.72,34.09,87.92,87.92,7.98,High Value,Potential Loyalists
1443,14309.0,2011-12-01 13:33:00,7,117,2352.53,88.41,79.17,79.17,8.06,High Value,Potential Loyalists
1444,14311.0,2011-04-11 10:14:00,242,20,310.26,12.47,28.97,28.97,2.65,Low Value,At Risk Customers
1445,14312.0,2011-10-24 09:46:00,46,87,1611.59,52.1,71.34,71.34,6.85,High Value,Can't Lose
1446,14314.0,2011-08-25 10:39:00,106,8,120.0,30.71,10.96,10.96,1.39,Low Value,Lost
1447,14315.0,2011-10-26 12:06:00,44,101,2481.13,53.3,75.31,75.31,7.2,High Value,Potential Loyalists
1448,14317.0,2011-10-06 10:44:00,64,24,508.58,43.08,33.82,33.82,3.52,Mid Value,At Risk Customers
1449,14320.0,2011-05-17 09:24:00,206,31,477.79,16.6,42.12,42.12,3.83,Mid Value,At Risk Customers
1450,14321.0,2011-11-29 09:47:00,10,123,1530.75,83.4,80.27,80.27,8.07,High Value,Potential Loyalists
1451,14323.0,2011-08-17 11:37:00,114,36,605.06,29.21,46.29,46.29,4.37,Mid Value,At Risk Customers
1452,14326.0,2011-04-11 15:04:00,241,8,183.85,12.63,10.96,10.96,1.12,Low Value,Lost
1453,14327.0,2011-06-29 13:58:00,162,12,311.65,22.48,17.72,17.72,1.84,Low Value,Lost
1454,14329.0,2011-11-22 15:50:00,16,259,5014.84,76.96,92.9,92.9,9.05,High Value,Champions
1455,14331.0,2011-08-07 13:17:00,123,28,462.66,27.94,38.35,38.35,3.68,Mid Value,At Risk Customers
1456,14332.0,2011-11-17 11:54:00,22,26,866.31,69.95,36.0,36.0,4.11,Mid Value,At Risk Customers
1457,14333.0,2011-10-03 10:38:00,67,15,415.2,41.68,22.16,22.16,2.51,Low Value,At Risk Customers
1458,14334.0,2011-11-23 10:01:00,16,162,2552.21,76.96,86.09,86.09,8.47,High Value,Potential Loyalists
1459,14335.0,2011-11-23 13:41:00,15,63,468.26,78.42,62.55,62.55,6.49,Mid Value,Can't Lose
1460,14336.0,2011-11-23 11:40:00,16,90,1614.91,76.96,72.24,72.24,7.29,High Value,Potential Loyalists
1461,14338.0,2011-07-01 14:08:00,160,31,588.22,22.77,42.12,42.12,3.92,Mid Value,At Risk Customers
1462,14339.0,2011-04-11 11:06:00,242,14,309.52,12.47,20.65,20.65,1.94,Low Value,Lost
1463,14340.0,2011-05-05 09:44:00,218,6,134.7,14.9,7.77,7.77,0.88,Low Value,Lost
1464,14341.0,2011-10-25 15:48:00,44,129,2182.28,53.3,81.5,81.5,7.73,High Value,Potential Loyalists
1465,14342.0,2011-11-18 13:21:00,20,21,668.56,72.43,30.35,30.35,3.67,Mid Value,At Risk Customers
1466,14344.0,2011-08-04 13:51:00,126,71,889.93,27.61,65.87,65.87,6.01,Mid Value,Can't Lose
1467,14345.0,2011-11-01 09:51:00,38,6,108.98,56.7,7.77,7.77,1.51,Low Value,Lost
1468,14346.0,2011-08-11 09:47:00,120,60,1021.58,28.34,61.0,61.0,5.61,Mid Value,Can't Lose
1469,14348.0,2011-03-24 16:23:00,259,18,409.57,10.67,26.16,26.16,2.38,Low Value,At Risk Customers
1470,14349.0,2011-11-29 15:39:00,9,31,133.5,85.12,42.12,42.12,4.86,Mid Value,At Risk Customers
1471,14350.0,2011-03-10 14:14:00,273,18,282.93,8.79,26.16,26.16,2.36,Low Value,At Risk Customers
